record_id,vehicle,community,community_url,post_id,comment_id,parent_id,source_type,author_id,author_pseudonym,date,text_raw,url,scraped_at,_origin
rec_bad0590bf12d9263,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_7,post_2,comment,,,,dijual,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:51Z,raw_data_run_20260917_223451_d693b9.csv
rec_00ebcfbcd328a81c,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_8,post_2,comment,,,,New Yaris TRDSportivo 2018 Manual … Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:51Z,raw_data_run_20260917_223451_d693b9.csv
rec_f1027dd1bbafaa95,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_9,post_2,comment,,,,"FS Toyota Yaris Cross Hybrid GR TSS Black
Ijin kakak admin dan lainnya,
Mau jual mobil irit lincah keren ini
NIK 2024 atas nama CV milik sendiri
Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:51Z,raw_data_run_20260917_223451_d693b9.csv
rec_22bd8aaea84b717f,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_10,post_2,comment,,,,"Yaris Cross G 2024
Hitam
Surat² lengkap
Pajak on
Odo 27rban on-going… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:54Z,raw_data_run_20260917_223451_d693b9.csv
rec_9147b223ee2284d3,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_11,post_2,comment,,,,Yaris Cross G 2024,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:54Z,raw_data_run_20260917_223451_d693b9.csv
rec_9f796c03b1e55041,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_12,post_2,comment,,,,Hitam,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:54Z,raw_data_run_20260917_223451_d693b9.csv
rec_e9df5f883517c9be,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_13,post_2,comment,,,,Surat² lengkap,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:54Z,raw_data_run_20260917_223451_d693b9.csv
rec_bada5e6e123a4b7a,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_14,post_2,comment,,,,Pajak on,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:54Z,raw_data_run_20260917_223451_d693b9.csv
rec_8466e88fda05ee51,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_15,post_2,comment,,,,Odo 27rban on-going… Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:54Z,raw_data_run_20260917_223451_d693b9.csv
rec_71f25c81c1c3afc1,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_16,post_2,comment,,,,"STNK ONLY DAN APLIKASI SAJA RIWAYAT LEASING JELAS BUKAN UNIT RENTAL DAN CURIAN
YANG PAHAM DAN BERPENGALAMAN … Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:56Z,raw_data_run_20260917_223451_d693b9.csv
rec_8e13a210d3ef4960,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_17,post_2,comment,,,,STNK ONLY DAN APLIKASI SAJA RIWAYAT LEASING JELAS BUKAN UNIT RENTAL DAN CURIAN,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:56Z,raw_data_run_20260917_223451_d693b9.csv
rec_2307f48d5908f564,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_18,post_2,comment,,,,YANG PAHAM DAN BERPENGALAMAN … Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:56Z,raw_data_run_20260917_223451_d693b9.csv
rec_f8eb42623ef5aee7,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_19,post_2,comment,,,,"Jual sparepart berkualitas 
Whatsapp 
 085934378954… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:58Z,raw_data_run_20260917_223451_d693b9.csv
rec_b70e425c47095f6c,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_20,post_2,comment,,,,Jual sparepart berkualitas,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:58Z,raw_data_run_20260917_223451_d693b9.csv
rec_f71e0a9854078d79,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_21,post_2,comment,,,,"Whatsapp 
 085934378954… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:58Z,raw_data_run_20260917_223451_d693b9.csv
rec_5bb60a00a10eb5e9,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_22,post_2,comment,,,,"Kamera parkir TOYOTA 
 inova reborn… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:59Z,raw_data_run_20260917_223451_d693b9.csv
rec_36873526cc078575,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_23,post_2,comment,,,,Kamera parkir TOYOTA,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:59Z,raw_data_run_20260917_223451_d693b9.csv
rec_178d242bce43a438,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_24,post_2,comment,,,,inova reborn… Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:35:59Z,raw_data_run_20260917_223451_d693b9.csv
rec_0fc295d96fc97e54,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_25,post_2,comment,,,,"Dijual Murah Paket Velg+ Ban RPF R16 Yaris Second Mulus, Jauh Bisa Kirim Lewat Shopee https://s.shopee.co.id/80CTfROAaO",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:01Z,raw_data_run_20260917_223451_d693b9.csv
rec_20bfe57520985e01,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_26,post_2,comment,,,,"dijual
Yaris TRDSportivo 2019 Matic … Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:03Z,raw_data_run_20260917_223451_d693b9.csv
rec_e1d32426950aa821,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_27,post_2,comment,,,,Yaris TRDSportivo 2019 Matic … Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:03Z,raw_data_run_20260917_223451_d693b9.csv
rec_56d186252bfa89e3,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_28,post_2,comment,,,,"Edisi Bantu Jual Punya Teman
For Sale Toyota Yaris Cross S Hybrid GR TSS 2024 
Tipe Tertinggi 
Warna Two tone Putih - Hitam… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:06Z,raw_data_run_20260917_223451_d693b9.csv
rec_2642408d7c7ebfe1,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_29,post_2,comment,,,,Edisi Bantu Jual Punya Teman,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:06Z,raw_data_run_20260917_223451_d693b9.csv
rec_ecad6cd622047244,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_30,post_2,comment,,,,For Sale Toyota Yaris Cross S Hybrid GR TSS 2024,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:06Z,raw_data_run_20260917_223451_d693b9.csv
rec_a20f07d7bc73f30f,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_31,post_2,comment,,,,Tipe Tertinggi,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:06Z,raw_data_run_20260917_223451_d693b9.csv
rec_8fb3576ef622904e,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_32,post_2,comment,,,,Warna Two tone Putih - Hitam… Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:06Z,raw_data_run_20260917_223451_d693b9.csv
rec_563c8cce63b7bf9c,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_33,post_2,comment,,,,"@YARIS+TRD+SPORTIVO+2017+MANUAL+MT+
@SS+STNK+ONLY+SAJA+WAJIB+FAHAM+RIWAYAT+SANGAT+JELAS+HARGA+68JUTA+minat+wa.+083876865676",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:07Z,raw_data_run_20260917_223451_d693b9.csv
rec_7af6a9c8f81cba61,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_34,post_2,comment,,,,@YARIS+TRD+SPORTIVO+2017+MANUAL+MT+,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:07Z,raw_data_run_20260917_223451_d693b9.csv
rec_dd66ef24ff78f16d,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_35,post_2,comment,,,,@SS+STNK+ONLY+SAJA+WAJIB+FAHAM+RIWAYAT+SANGAT+JELAS+HARGA+68JUTA+minat+wa.+083876865676,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:07Z,raw_data_run_20260917_223451_d693b9.csv
rec_dcfb79876771d9d6,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_36,post_2,comment,,,,"𝗠𝗲𝘀𝗶𝗻 𝗦𝗲𝗴𝗲𝗹𝘂𝗻𝗱𝘂𝗻𝗴 𝗞𝗼𝗺𝗽𝗹𝗶𝘁, 𝗞𝗼𝗻𝗱𝗶𝘀𝗶 𝗦𝗮𝗻𝗴𝗮𝘁 𝗦𝗲𝗵𝗮𝘁 & 𝗡𝘆𝗮𝗹𝗮 𝗡𝗼𝗿𝗺𝗮𝗹
Siap COD di lokasi, bisa cek dulu kondisi fisiknya dulu
https://s.shopee.co.id/7psvwcMrVq
https://s.shopee.co.id/7psvwcMrVq
Segelundung murah mawon monggo dg SS lengkap
Bisa jg… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:09Z,raw_data_run_20260917_223451_d693b9.csv
rec_c9207b82bbaefa98,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_37,post_2,comment,,,,"𝗠𝗲𝘀𝗶𝗻 𝗦𝗲𝗴𝗲𝗹𝘂𝗻𝗱𝘂𝗻𝗴 𝗞𝗼𝗺𝗽𝗹𝗶𝘁, 𝗞𝗼𝗻𝗱𝗶𝘀𝗶 𝗦𝗮𝗻𝗴𝗮𝘁 𝗦𝗲𝗵𝗮𝘁 & 𝗡𝘆𝗮𝗹𝗮 𝗡𝗼𝗿𝗺𝗮𝗹",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:09Z,raw_data_run_20260917_223451_d693b9.csv
rec_c2c947db63691502,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_38,post_2,comment,,,,"Siap COD di lokasi, bisa cek dulu kondisi fisiknya dulu",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:09Z,raw_data_run_20260917_223451_d693b9.csv
rec_69f3910b9acde916,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_39,post_2,comment,,,,https://s.shopee.co.id/7psvwcMrVq,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:09Z,raw_data_run_20260917_223451_d693b9.csv
rec_d0ca40cb107b8a3d,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_40,post_2,comment,,,,"Segelundung murah mawon monggo dg SS lengkap
Bisa jg… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:09Z,raw_data_run_20260917_223451_d693b9.csv
rec_0028773b8a6c8e21,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_41,post_2,comment,,,,"Yaris Cross 1.5 G Cvt 2026
Km 50 Perak
Mobil bekas rasa baru
Cash/kredit
Harga 325 juta(Boleh Nego sampai deal)
Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:11Z,raw_data_run_20260917_223451_d693b9.csv
rec_ec92e4a2d970772e,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_42,post_2,comment,,,,"Saya sebagai user yaris cross ko heran ya, knapa ko banyak yg mau jual mobil padahal kondisi nya masih bisa di bilang baru.",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:11Z,raw_data_run_20260917_223451_d693b9.csv
rec_2ec4176baadebbe1,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_43,post_2,comment,,,,Ap… Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:11Z,raw_data_run_20260917_223451_d693b9.csv
rec_44b8581d9f8bfb5e,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_44,post_2,comment,,,,bisa tuker tambah ga,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:11Z,raw_data_run_20260917_223451_d693b9.csv
rec_6a99516abbbc322d,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_45,post_2,comment,,,,Bismillah..… Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:12Z,raw_data_run_20260917_223451_d693b9.csv
rec_d6f269b1f974ecfc,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_46,post_2,comment,,,,"*Cover jok :  Yaris
 ( Second)… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:14Z,raw_data_run_20260917_223451_d693b9.csv
rec_93520564df80b813,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_47,post_2,comment,,,,*Cover jok :  Yaris,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:14Z,raw_data_run_20260917_223451_d693b9.csv
rec_072badf14177ae0c,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_48,post_2,comment,,,,( Second)… Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:14Z,raw_data_run_20260917_223451_d693b9.csv
rec_c60159ad1f49486a,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_49,post_2,comment,,,,"Izin cari rezeki
Bodykit Xpander Cross. Harga fullset mulai dari 1 jt-an
Salam Modifikasi Indonesia
-------------------------------------------------------
Upgrade your car with :
𝐁𝐎𝐃𝐘𝐊𝐈𝐓 𝐈𝐍𝐃𝐎𝐍𝐄𝐒𝐈𝐀
Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:16Z,raw_data_run_20260917_223451_d693b9.csv
rec_3e55e9f538d0ccb8,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_50,post_2,comment,,,,"@YARIS+TRD+SPORTIVO+2017+MANUAL+MT+
@SS+STNK+ONLY+SAJA+WAJIB+FAHAM+RIWAYAT+SANGAT+JELAS+HARGA+68JUTA+minat+inbok",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:17Z,raw_data_run_20260917_223451_d693b9.csv
rec_8de11c0544be52bb,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_51,post_2,comment,,,,@SS+STNK+ONLY+SAJA+WAJIB+FAHAM+RIWAYAT+SANGAT+JELAS+HARGA+68JUTA+minat+inbok,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:17Z,raw_data_run_20260917_223451_d693b9.csv
rec_afdffb2fe6330691,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_52,post_2,comment,,,,"Salam sedikit perkongsian item untuk TOYOTA YARIS CROSS yang ada didalam platform shopee. Silakan survey jika ada yang mencari. Gambar hasil gemini
 .TQ admin 
Trapo Karpet Kereta Car Mat Toyota Yaris Cross Non-Hybrid (2023-Present) 
 https://s.shopee.com.my/7KpiEBNi2W.
Kamatto Classic Toyota Yaris Cross XP210 (2020-Present) Car Floor Mat and Carpet
 https://s.shopee.com.my/AUmjzkeWog… Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:19Z,raw_data_run_20260917_223451_d693b9.csv
rec_c6521bb9f01cec5f,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_53,post_2,comment,,,,"Salam sedikit perkongsian item untuk TOYOTA YARIS CROSS yang ada didalam platform shopee. Silakan survey jika ada yang mencari. Gambar hasil gemini
 .TQ admin",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:19Z,raw_data_run_20260917_223451_d693b9.csv
rec_a2801464e1d11cf0,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_54,post_2,comment,,,,Trapo Karpet Kereta Car Mat Toyota Yaris Cross Non-Hybrid (2023-Present),https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:19Z,raw_data_run_20260917_223451_d693b9.csv
rec_4f25f9ba5c9f2581,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_55,post_2,comment,,,,https://s.shopee.com.my/7KpiEBNi2W.,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:19Z,raw_data_run_20260917_223451_d693b9.csv
rec_ee6009df7c0422e7,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_56,post_2,comment,,,,Kamatto Classic Toyota Yaris Cross XP210 (2020-Present) Car Floor Mat and Carpet,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:19Z,raw_data_run_20260917_223451_d693b9.csv
rec_7132f9cdb75f410b,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_57,post_2,comment,,,,https://s.shopee.com.my/AUmjzkeWog… Lihat selengkapnya,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:19Z,raw_data_run_20260917_223451_d693b9.csv
rec_6f94ffe49ed7f2de,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_58,post_2,comment,,,,"Ambient Light Car
Premium Ambience Light No Bintik Grade A+
Bisa Disemua Mobil
-
Bisa Rgb Matrix Kontrol Lewat Aplikasi
+ Setting 1 Warna
-
Lihat selengkapnya",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:20Z,raw_data_run_20260917_223451_d693b9.csv
rec_53aea9d62df4cca1,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_59,post_2,comment,,,,Mau om,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:20Z,raw_data_run_20260917_223451_d693b9.csv
rec_98a819eaca5fdffb,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_60,post_2,comment,,,,"@YARIS TRD SPORTIVO 2017 MANUAL MT 
@SS STNK ONLY SAJA WAJIB FAHAM RIWAYAT SANGAT JELAS HARGA 68JUTA CALL BY WA 
https://wa.me/62085126495267",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:22Z,raw_data_run_20260917_223451_d693b9.csv
rec_44a3efea4e3dbb7f,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_61,post_2,comment,,,,@YARIS TRD SPORTIVO 2017 MANUAL MT,https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:22Z,raw_data_run_20260917_223451_d693b9.csv
rec_cb2fd5488526ac83,Toyota Yaris,Yaris Cross Community Indonesia (YCCI),https://www.facebook.com/groups/331613226681705,post_2,post_2_comment_62,post_2,comment,,,,"@SS STNK ONLY SAJA WAJIB FAHAM RIWAYAT SANGAT JELAS HARGA 68JUTA CALL BY WA 
https://wa.me/62085126495267",https://www.facebook.com/groups/331613226681705,2026-09-17T15:36:22Z,raw_data_run_20260917_223451_d693b9.csv
